nombre,evasion,categoria,cantidad,complejo,duracion,orientacion,estacion,fecha
Ch1_20181118175221-06.mkv,SI,CASO_1,1,NO,21.0,FRONT,NIEVES,2018-11-18 17:52:21
Ch1_20181118181020-00.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-18 18:10:20
Ch1_20181118181020-01.mkv,SI,CASO_1,2,NO,20.0,FRONT,NIEVES,2018-11-18 18:10:20
Ch1_20181118181020-02.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-18 18:10:20
Ch1_20181118181020-03.mkv,SI,CASO_1,1,NO,21.0,FRONT,NIEVES,2018-11-18 18:10:20
Ch1_20181118181020-04.mkv,SI,CASO_1,2,NO,20.0,FRONT,NIEVES,2018-11-18 18:10:20
Ch1_20181118181020-05.mkv,SI,CASO_1,4,NO,20.0,FRONT,NIEVES,2018-11-18 18:10:20
Ch1_20181118181020-06.mkv,SI,CASO_1,3,NO,20.0,FRONT,NIEVES,2018-11-18 18:10:20
Ch1_20181118181020-07.mkv,SI,CASO_1,3,NO,21.0,FRONT,NIEVES,2018-11-18 18:10:20
Ch1_20181118181020-08.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-18 18:10:20
Ch1_20181118181020-09.mkv,SI,CASO_1,3,NO,20.0,FRONT,NIEVES,2018-11-18 18:10:20
Ch1_20181118181020-10.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-18 18:10:20
Ch1_20181118181020-11.mkv,SI,CASO_1,2,NO,21.0,FRONT,NIEVES,2018-11-18 18:10:20
Ch1_20181118181020-12.mkv,SI,CASO_1,1,YES,21.0,FRONT,NIEVES,2018-11-18 18:10:20
Ch1_20181118181020-13.mkv,SI,CASO_1,1,YES,20.0,FRONT,NIEVES,2018-11-18 18:10:20
Ch1_20181119050401-00.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-19 05:04:01
Ch1_20181119112344-00.mkv,SI,CASO_1,5,NO,21.0,FRONT,NIEVES,2018-11-19 11:23:44
Ch1_20181119112344-01.mkv,SI,CASO_1,3,NO,21.0,FRONT,NIEVES,2018-11-19 11:23:44
Ch1_20181119112344-02.mkv,SI,CASO_1,1,NO,21.0,FRONT,NIEVES,2018-11-19 11:23:44
Ch1_20181119112344-03.mkv,SI,CASO_1,1,NO,21.0,FRONT,NIEVES,2018-11-19 11:23:44
Ch1_20181119114149-00.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-19 11:41:49
Ch1_20181119114149-01.mkv,SI,CASO_1,1,NO,21.0,FRONT,NIEVES,2018-11-19 11:41:49
Ch1_20181119115955-00.mkv,SI,CASO_1,3,NO,21.0,FRONT,NIEVES,2018-11-19 11:59:55
Ch1_20181119123606-00.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-19 12:36:06
Ch1_20181119123606-01.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-19 12:36:06
Ch1_20181119125413-00.mkv,SI,CASO_1,2,NO,20.0,FRONT,NIEVES,2018-11-19 12:54:13
Ch1_20181119131219-00.mkv,SI,CASO_1,2,NO,20.36,FRONT,NIEVES,2018-11-19 13:12:19
Ch1_20181119131219-01.mkv,SI,CASO_1,1,NO,20.36,FRONT,NIEVES,2018-11-19 13:12:19
Ch1_20181119131219-02.mkv,SI,CASO_1,4,NO,21.36,FRONT,NIEVES,2018-11-19 13:12:19
Ch1_20181119133025-00.mkv,SI,CASO_1,3,YES,20.0,FRONT,NIEVES,2018-11-19 13:30:25
Ch1_20181119133025-01.mkv,SI,CASO_1,2,NO,21.0,FRONT,NIEVES,2018-11-19 13:30:25
Ch1_20181120062525-00.mkv,SI,CASO_1,2,NO,20.0,FRONT,NIEVES,2018-11-20 06:25:25
Ch1_20181120064330-00.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-20 06:43:30
Ch1_20181120111457-00.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-20 11:14:57
Ch1_20181120111457-01.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-20 11:14:57
Ch1_20181120111457-02.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-20 11:14:57
Ch1_20181120111457-03.mkv,SI,CASO_1,3,NO,21.0,FRONT,NIEVES,2018-11-20 11:14:57
Ch1_20181120113303-00.mkv,SI,CASO_1,2,NO,20.0,FRONT,NIEVES,2018-11-20 11:33:03
Ch1_20181120113303-01.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-20 11:33:03
Ch1_20181120113303-02.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-20 11:33:03
Ch1_20181120165848-00.mkv,SI,CASO_1,1,NO,21.0,FRONT,NIEVES,2018-11-20 16:58:48
Ch1_20181120165848-01.mkv,SI,CASO_1,5,NO,20.0,FRONT,NIEVES,2018-11-20 16:58:48
Ch1_20181120165848-02.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-20 16:58:48
Ch1_20181120165848-03.mkv,SI,CASO_1,2,NO,20.0,FRONT,NIEVES,2018-11-20 16:58:48
Ch1_20181120165848-04.mkv,SI,CASO_1,2,NO,21.0,FRONT,NIEVES,2018-11-20 16:58:48
Ch1_20181120171656-00.mkv,SI,CASO_1,3,NO,20.0,FRONT,NIEVES,2018-11-20 17:16:56
Ch1_20181120171656-01.mkv,SI,CASO_1,3,NO,20.0,FRONT,NIEVES,2018-11-20 17:16:56
Ch1_20181120171656-02.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-20 17:16:56
Ch1_20181120171656-03.mkv,SI,CASO_1,3,YES,20.0,FRONT,NIEVES,2018-11-20 17:16:56
Ch1_20181120171656-04.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-20 17:16:56
Ch1_20181120171656-05.mkv,SI,CASO_1,1,NO,21.0,FRONT,NIEVES,2018-11-20 17:16:56
Ch1_20181120171656-06.mkv,SI,CASO_1,3,NO,20.0,FRONT,NIEVES,2018-11-20 17:16:56
Ch1_20181120171656-07.mkv,SI,CASO_1,3,NO,20.0,FRONT,NIEVES,2018-11-20 17:16:56
Ch1_20181120171656-08.mkv,SI,CASO_1,1,NO,21.0,FRONT,NIEVES,2018-11-20 17:16:56
Ch1_20181120171656-09.mkv,SI,CASO_1,2,YES,21.0,FRONT,NIEVES,2018-11-20 17:16:56
Ch1_20181120171656-10.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-20 17:16:56
Ch1_20181120173500-00.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-20 17:35:00
Ch1_20181120173500-01.mkv,SI,CASO_1,1,YES,21.0,FRONT,NIEVES,2018-11-20 17:35:00
Ch1_20181120173500-02.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-20 17:35:00
Ch1_20181120173500-03.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-20 17:35:00
Ch1_20181120173500-04.mkv,SI,CASO_1,2,NO,20.0,FRONT,NIEVES,2018-11-20 17:35:00
Ch1_20181120173500-05.mkv,SI,CASO_1,5,NO,21.0,FRONT,NIEVES,2018-11-20 17:35:00
Ch1_20181120175301-00.mkv,SI,CASO_1,1,NO,21.0,FRONT,NIEVES,2018-11-20 17:53:01
Ch1_20181120175301-01.mkv,SI,CASO_1,2,YES,21.0,FRONT,NIEVES,2018-11-20 17:53:01
Ch1_20181120175301-02.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-20 17:53:01
Ch1_20181120175301-03.mkv,SI,CASO_1,4,YES,21.0,FRONT,NIEVES,2018-11-20 17:53:01
Ch1_20181120175301-04.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-20 17:53:01
Ch1_20181120175301-05.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-20 17:53:01
Ch1_20181120175301-06.mkv,SI,CASO_1,2,NO,20.0,FRONT,NIEVES,2018-11-20 17:53:01
Ch1_20181120175301-07.mkv,SI,CASO_1,3,NO,21.0,FRONT,NIEVES,2018-11-20 17:53:01
Ch1_20181120175301-08.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-20 17:53:01
Ch1_20181120175301-09.mkv,SI,CASO_1,2,NO,20.0,FRONT,NIEVES,2018-11-20 17:53:01
Ch1_20181120175301-10.mkv,SI,CASO_1,3,NO,20.0,FRONT,NIEVES,2018-11-20 17:53:01
Ch1_20181120175301-11.mkv,SI,CASO_1,3,NO,20.0,FRONT,NIEVES,2018-11-20 17:53:01
Ch1_20181120175301-12.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-20 17:53:01
Ch1_20181120181100-00.mkv,SI,CASO_1,4,NO,20.0,FRONT,NIEVES,2018-11-20 18:11:00
Ch1_20181120181100-01.mkv,SI,CASO_1,2,NO,21.0,FRONT,NIEVES,2018-11-20 18:11:00
Ch1_20181120181100-02.mkv,NO,CASO_2,0,YES,20.0,FRONT,NIEVES,2018-11-20 18:11:00
Ch1_20181120181100-03.mkv,SI,CASO_1,1,NO,21.0,FRONT,NIEVES,2018-11-20 18:11:00
Ch1_20181120181100-04.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-20 18:11:00
Ch1_20181120181100-05.mkv,SI,CASO_1,2,NO,21.0,FRONT,NIEVES,2018-11-20 18:11:00
Ch1_20181120181100-06.mkv,SI,CASO_1,1,NO,21.0,FRONT,NIEVES,2018-11-20 18:11:00
Ch1_20181120181100-07.mkv,SI,CASO_1,1,NO,21.0,FRONT,NIEVES,2018-11-20 18:11:00
Ch1_20181120181100-08.mkv,SI,CASO_1,1,YES,20.0,FRONT,NIEVES,2018-11-20 18:11:00
Ch1_20181120182859-00.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-20 18:28:59
Ch1_20181120182859-01.mkv,SI,CASO_1,4,NO,21.0,FRONT,NIEVES,2018-11-20 18:28:59
Ch1_20181120182859-02.mkv,SI,CASO_1,6,YES,21.0,FRONT,NIEVES,2018-11-20 18:28:59
Ch1_20181120182859-03.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-20 18:28:59
Ch1_20181120182859-04.mkv,SI,CASO_1,1,NO,21.0,FRONT,NIEVES,2018-11-20 18:28:59
Ch1_20181120182859-05.mkv,SI,CASO_1,3,NO,21.0,FRONT,NIEVES,2018-11-20 18:28:59
Ch1_20181120182859-06.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-20 18:28:59
Ch1_20181120182859-07.mkv,SI,CASO_1,5,YES,21.0,FRONT,NIEVES,2018-11-20 18:28:59
Ch1_20181120182859-08.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-20 18:28:59
Ch1_20181120182859-09.mkv,SI,CASO_1,4,NO,20.0,FRONT,NIEVES,2018-11-20 18:28:59
Ch1_20181120182859-10.mkv,SI,CASO_1,2,NO,20.0,FRONT,NIEVES,2018-11-20 18:28:59
Ch1_20181120184700-00.mkv,SI,CASO_1,6,NO,21.0,FRONT,NIEVES,2018-11-20 18:47:00
Ch1_20181120184700-01.mkv,SI,CASO_1,1,NO,21.0,FRONT,NIEVES,2018-11-20 18:47:00
Ch1_20181120184700-02.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-20 18:47:00
Ch1_20181120184700-03.mkv,SI,CASO_1,1,NO,21.0,FRONT,NIEVES,2018-11-20 18:47:00
Ch1_20181120184700-04.mkv,SI,CASO_1,2,NO,21.0,FRONT,NIEVES,2018-11-20 18:47:00
Ch1_20181120184700-05.mkv,SI,CASO_1,10,NO,20.0,FRONT,NIEVES,2018-11-20 18:47:00
Ch1_20181120184700-06.mkv,SI,CASO_1,6,NO,20.0,FRONT,NIEVES,2018-11-20 18:47:00
Ch1_20181120184700-07.mkv,SI,CASO_1,1,NO,21.0,FRONT,NIEVES,2018-11-20 18:47:00
Ch1_20181120184700-08.mkv,SI,CASO_1,2,YES,20.0,FRONT,NIEVES,2018-11-20 18:47:00
Ch1_20181120190501-00.mkv,SI,CASO_1,4,NO,20.0,FRONT,NIEVES,2018-11-20 19:05:01
Ch1_20181120190501-01.mkv,SI,CASO_1,2,NO,20.0,FRONT,NIEVES,2018-11-20 19:05:01
Ch1_20181120190501-02.mkv,SI,CASO_1,2,NO,20.0,FRONT,NIEVES,2018-11-20 19:05:01
Ch1_20181120190501-03.mkv,SI,CASO_1,5,NO,20.0,FRONT,NIEVES,2018-11-20 19:05:01
Ch1_20181120190501-04.mkv,SI,CASO_1,5,YES,20.0,FRONT,NIEVES,2018-11-20 19:05:01
Ch1_20181120190501-05.mkv,SI,CASO_1,5,NO,20.0,FRONT,NIEVES,2018-11-20 19:05:01
Ch1_20181120190501-06.mkv,SI,CASO_1,4,NO,20.0,FRONT,NIEVES,2018-11-20 19:05:01
Ch1_20181120190501-07.mkv,SI,CASO_1,2,NO,20.0,FRONT,NIEVES,2018-11-20 19:05:01
Ch1_20181120190501-08.mkv,SI,CASO_1,3,NO,20.0,FRONT,NIEVES,2018-11-20 19:05:01
Ch1_20181120190501-09.mkv,SI,CASO_1,10,YES,20.0,FRONT,NIEVES,2018-11-20 19:05:01
Ch1_20181120190501-10.mkv,SI,CASO_1,3,NO,20.0,FRONT,NIEVES,2018-11-20 19:05:01
Ch1_20181120190501-11.mkv,SI,CASO_1,2,NO,20.0,FRONT,NIEVES,2018-11-20 19:05:01
Ch1_20181120190501-12.mkv,SI,CASO_1,10,YES,21.0,FRONT,NIEVES,2018-11-20 19:05:01
Ch1_20181120190501-13.mkv,SI,CASO_1,4,YES,21.0,FRONT,NIEVES,2018-11-20 19:05:01
Ch1_20181120190501-14.mkv,SI,CASO_1,2,NO,20.0,FRONT,NIEVES,2018-11-20 19:05:01
Ch1_20181120190501-15.mkv,SI,CASO_1,7,NO,21.0,FRONT,NIEVES,2018-11-20 19:05:01
Ch1_20181120190501-16.mkv,SI,CASO_1,11,NO,20.0,FRONT,NIEVES,2018-11-20 19:05:01
Ch1_20181120192300-00.mkv,SI,CASO_1,1,NO,21.0,FRONT,NIEVES,2018-11-20 19:23:00
Ch1_20181120192300-01.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-20 19:23:00
Ch1_20181120192300-02.mkv,SI,CASO_1,4,NO,20.0,FRONT,NIEVES,2018-11-20 19:23:00
Ch1_20181120192300-03.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-20 19:23:00
Ch1_20181120192300-04.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-20 19:23:00
Ch1_20181120192300-05.mkv,SI,CASO_1,1,NO,21.0,FRONT,NIEVES,2018-11-20 19:23:00
Ch1_20181120192300-06.mkv,SI,CASO_1,8,NO,21.0,FRONT,NIEVES,2018-11-20 19:23:00
Ch1_20181120192300-07.mkv,SI,CASO_1,6,YES,21.0,FRONT,NIEVES,2018-11-20 19:23:00
Ch1_20181120192300-08.mkv,SI,CASO_1,3,NO,20.0,FRONT,NIEVES,2018-11-20 19:23:00
Ch1_20181120192300-09.mkv,SI,CASO_1,3,NO,21.0,FRONT,NIEVES,2018-11-20 19:23:00
Ch1_20181120192300-10.mkv,SI,CASO_1,1,NO,21.0,FRONT,NIEVES,2018-11-20 19:23:00
Ch1_20181120192300-11.mkv,SI,CASO_1,2,NO,20.0,FRONT,NIEVES,2018-11-20 19:23:00
Ch1_20181120192300-12.mkv,SI,CASO_1,8,NO,20.0,FRONT,NIEVES,2018-11-20 19:23:00
Ch1_20181120192300-13.mkv,SI,CASO_1,1,NO,21.0,FRONT,NIEVES,2018-11-20 19:23:00
Ch1_20181120192300-14.mkv,SI,CASO_1,12,NO,20.0,FRONT,NIEVES,2018-11-20 19:23:00
Ch1_20181120194059-00.mkv,SI,CASO_1,5,NO,21.0,FRONT,NIEVES,2018-11-20 19:40:59
Ch1_20181120194059-01.mkv,SI,CASO_1,1,NO,21.0,FRONT,NIEVES,2018-11-20 19:40:59
Ch1_20181120194059-02.mkv,SI,CASO_1,2,NO,20.0,FRONT,NIEVES,2018-11-20 19:40:59
Ch1_20181120194059-03.mkv,SI,CASO_1,2,YES,21.0,FRONT,NIEVES,2018-11-20 19:40:59
Ch1_20181120194059-04.mkv,SI,CASO_1,16,YES,20.0,FRONT,NIEVES,2018-11-20 19:40:59
Ch1_20181120194059-05.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-20 19:40:59
Ch1_20181120194059-06.mkv,SI,CASO_1,1,YES,20.0,FRONT,NIEVES,2018-11-20 19:40:59
Ch1_20181120194059-07.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-20 19:40:59
Ch1_20181120194059-08.mkv,SI,CASO_1,1,NO,21.0,FRONT,NIEVES,2018-11-20 19:40:59
Ch1_20181120194059-09.mkv,SI,CASO_1,4,NO,20.0,FRONT,NIEVES,2018-11-20 19:40:59
Ch1_20181121065255-00.mkv,NO,CASO_2,0,NO,20.0,FRONT,NIEVES,2018-11-21 06:52:55
Ch1_20181121065255-01.mkv,NO,CASO_2,0,NO,20.0,FRONT,NIEVES,2018-11-21 06:52:55
Ch1_20181121065255-02.mkv,NO,CASO_2,0,NO,21.0,FRONT,NIEVES,2018-11-21 06:52:55
Ch1_20181121065255-03.mkv,NO,CASO_3,0,NO,21.0,FRONT,NIEVES,2018-11-21 06:52:55
Ch2_20181118060631-00.mkv,SI,CASO_1,1,NO,21.0,BACK,NIEVES,2018-11-18 06:06:31
Ch2_20181118060631-01.mkv,SI,CASO_1,1,NO,21.0,BACK,NIEVES,2018-11-18 06:06:31
Ch2_20181118060631-02.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-18 06:06:31
Ch2_20181118060631-03.mkv,SI,CASO_1,2,NO,20.0,BACK,NIEVES,2018-11-18 06:06:31
Ch2_20181118060631-04.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-18 06:06:31
Ch2_20181118062436-00.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-18 06:24:36
Ch2_20181118062436-01.mkv,SI,CASO_1,1,NO,21.0,BACK,NIEVES,2018-11-18 06:24:36
Ch2_20181118062436-02.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-18 06:24:36
Ch2_20181118062436-03.mkv,SI,CASO_1,1,NO,21.0,BACK,NIEVES,2018-11-18 06:24:36
Ch2_20181118064242-00.mkv,SI,CASO_1,1,NO,21.0,BACK,NIEVES,2018-11-18 06:42:42
Ch2_20181118064242-01.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-18 06:42:42
Ch2_20181118064242-02.mkv,SI,CASO_1,2,NO,20.0,BACK,NIEVES,2018-11-18 06:42:42
Ch2_20181118064242-03.mkv,SI,CASO_1,3,NO,20.0,BACK,NIEVES,2018-11-18 06:42:42
Ch2_20181118070049-00.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-18 07:00:49
Ch2_20181118070049-01.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-18 07:00:49
Ch2_20181118070049-02.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-18 07:00:49
Ch2_20181118070049-03.mkv,SI,CASO_1,1,NO,21.0,BACK,NIEVES,2018-11-18 07:00:49
Ch2_20181118070049-04.mkv,SI,CASO_1,1,NO,21.0,BACK,NIEVES,2018-11-18 07:00:49
Ch2_20181118071855-00.mkv,SI,CASO_1,1,NO,21.0,BACK,NIEVES,2018-11-18 07:18:55
Ch2_20181118071855-01.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-18 07:18:55
Ch2_20181118071855-02.mkv,NO,CASO_3,0,NO,20.0,BACK,NIEVES,2018-11-18 07:18:55
Ch2_20181118073700-00.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-18 07:37:00
Ch2_20181118073700-01.mkv,SI,CASO_1,1,NO,21.0,BACK,NIEVES,2018-11-18 07:37:00
Ch2_20181118075506-00.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-18 07:55:06
Ch2_20181118075506-01.mkv,SI,CASO_3,1,NO,20.0,BACK,NIEVES,2018-11-18 07:55:06
Ch2_20181118075506-02.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-18 07:55:06
Ch2_20181118081311-00.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-18 08:13:11
Ch2_20181118081311-01.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-18 08:13:11
Ch2_20181118081311-02.mkv,SI,CASO_1,2,NO,21.0,BACK,NIEVES,2018-11-18 08:13:11
Ch2_20181118111409-00.mkv,SI,CASO_1,1,NO,21.0,BACK,NIEVES,2018-11-18 11:14:09
Ch2_20181118111409-01.mkv,SI,CASO_1,5,NO,21.0,BACK,NIEVES,2018-11-18 11:14:09
Ch2_20181118111409-02.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-18 11:14:09
Ch2_20181118111409-03.mkv,NO,CASO_2,0,NO,20.0,BACK,NIEVES,2018-11-18 11:14:09
Ch2_20181118111409-04.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-18 11:14:09
Ch2_20181118113214-00.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-18 11:32:14
Ch2_20181118113214-01.mkv,SI,CASO_1,2,NO,20.0,BACK,NIEVES,2018-11-18 11:32:14
Ch2_20181118113214-02.mkv,SI,CASO_1,2,NO,20.0,BACK,NIEVES,2018-11-18 11:32:14
Ch2_20181118113214-03.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-18 11:32:14
Ch2_20181118113214-04.mkv,SI,CASO_1,2,NO,20.0,BACK,NIEVES,2018-11-18 11:32:14
Ch2_20181118113214-05.mkv,SI,CASO_3,2,NO,20.0,BACK,NIEVES,2018-11-18 11:32:14
Ch2_20181118113214-06.mkv,SI,CASO_1,3,NO,21.0,BACK,NIEVES,2018-11-18 11:32:14
Ch2_20181118113214-07.mkv,SI,CASO_3,3,NO,20.0,BACK,NIEVES,2018-11-18 11:32:14
Ch2_20181118113214-08.mkv,SI,CASO_1,2,NO,21.0,BACK,NIEVES,2018-11-18 11:32:14
Ch2_20181118115020-00.mkv,SI,CASO_1,1,NO,21.0,BACK,NIEVES,2018-11-18 11:50:20
Ch2_20181118115020-01.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-18 11:50:20
Ch2_20181118115020-02.mkv,NO,CASO_2,0,NO,20.0,BACK,NIEVES,2018-11-18 11:50:20
Ch2_20181118115020-03.mkv,SI,CASO_1,3,NO,21.0,BACK,NIEVES,2018-11-18 11:50:20
Ch2_20181118120827-00.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-18 12:08:27
Ch2_20181118122633-00.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-18 12:26:33
Ch2_20181118122633-01.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-18 12:26:33
Ch2_20181118122633-02.mkv,SI,CASO_1,3,NO,20.0,BACK,NIEVES,2018-11-18 12:26:33
Ch2_20181118122633-03.mkv,SI,CASO_1,1,NO,21.0,BACK,NIEVES,2018-11-18 12:26:33
Ch2_20181118122633-04.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-18 12:26:33
Ch2_20181118122633-05.mkv,NO,CASO_2,0,NO,20.0,BACK,NIEVES,2018-11-18 12:26:33
Ch2_20181118122633-06.mkv,SI,CASO_1,1,NO,21.0,BACK,NIEVES,2018-11-18 12:26:33
Ch2_20181118124440-00.mkv,SI,CASO_1,1,NO,21.0,BACK,NIEVES,2018-11-18 12:44:40
Ch2_20181118124440-01.mkv,SI,CASO_1,2,NO,20.0,BACK,NIEVES,2018-11-18 12:44:40
Ch2_20181118130246-00.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-18 13:02:46
Ch2_20181118130246-01.mkv,SI,CASO_1,3,NO,21.0,BACK,NIEVES,2018-11-18 13:02:46
Ch2_20181118130246-02.mkv,NO,CASO_4,0,NO,20.0,BACK,NIEVES,2018-11-18 13:02:46
Ch2_20181118130246-03.mkv,SI,CASO_1,2,NO,20.0,BACK,NIEVES,2018-11-18 13:02:46
Ch2_20181118130246-04.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-18 13:02:46
Ch2_20181118130246-05.mkv,SI,CASO_1,2,NO,21.0,BACK,NIEVES,2018-11-18 13:02:46
Ch2_20181118132051-00.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-18 13:20:51
Ch2_20181118132051-01.mkv,SI,CASO_1,2,NO,20.0,BACK,NIEVES,2018-11-18 13:20:51
Ch2_20181118132051-02.mkv,SI,CASO_1,3,NO,21.0,BACK,NIEVES,2018-11-18 13:20:51
Ch2_20181118133857-00.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-18 13:38:57
Ch2_20181118160343-00.mkv,SI,CASO_1,1,YES,21.0,BACK,NIEVES,2018-11-18 16:03:43
Ch2_20181118160343-01.mkv,SI,CASO_1,5,YES,20.0,BACK,NIEVES,2018-11-18 16:03:43
Ch2_20181118160343-02.mkv,SI,CASO_1,3,NO,21.0,BACK,NIEVES,2018-11-18 16:03:43
Ch2_20181118160343-03.mkv,SI,CASO_1,2,NO,20.0,BACK,NIEVES,2018-11-18 16:03:43
Ch2_20181118160343-04.mkv,SI,CASO_1,9,NO,20.0,BACK,NIEVES,2018-11-18 16:03:43
Ch2_20181118160343-05.mkv,SI,CASO_3,1,YES,20.0,BACK,NIEVES,2018-11-18 16:03:43
Ch2_20181118160343-06.mkv,SI,CASO_1,5,YES,20.0,BACK,NIEVES,2018-11-18 16:03:43
Ch2_20181118160343-07.mkv,SI,CASO_1,1,NO,21.0,BACK,NIEVES,2018-11-18 16:03:43
Ch2_20181118160343-08.mkv,SI,CASO_1,4,NO,21.0,BACK,NIEVES,2018-11-18 16:03:43
Ch2_20181118160343-09.mkv,SI,CASO_1,1,NO,21.0,BACK,NIEVES,2018-11-18 16:03:43
Ch2_20181118160343-10.mkv,SI,CASO_1,5,NO,21.0,BACK,NIEVES,2018-11-18 16:03:43
Ch2_20181118160343-11.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-18 16:03:43
Ch2_20181118160343-12.mkv,SI,CASO_1,1,YES,21.0,BACK,NIEVES,2018-11-18 16:03:43
Ch2_20181118160343-13.mkv,SI,CASO_3,1,YES,20.0,BACK,NIEVES,2018-11-18 16:03:43
Ch2_20181118160343-14.mkv,SI,CASO_1,3,NO,20.0,BACK,NIEVES,2018-11-18 16:03:43
Ch2_20181118162149-00.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-18 16:21:49
Ch2_20181118162149-01.mkv,SI,CASO_1,3,NO,20.0,BACK,NIEVES,2018-11-18 16:21:49
Ch2_20181118162149-02.mkv,SI,CASO_1,1,NO,21.0,BACK,NIEVES,2018-11-18 16:21:49
Ch2_20181118162149-03.mkv,SI,CASO_1,1,YES,21.0,BACK,NIEVES,2018-11-18 16:21:49
Ch2_20181118162149-04.mkv,SI,CASO_1,3,NO,20.0,BACK,NIEVES,2018-11-18 16:21:49
Ch2_20181118162149-05.mkv,SI,CASO_1,1,NO,21.0,BACK,NIEVES,2018-11-18 16:21:49
